JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompteAuxNum|CompteAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|MontantDevise|Idevise
AC|Achats|EC000101|20251008|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000089|20251008|Facture AssurTech - 10/2025|0,00|4656,00|AA091||20251008||
AC|Achats|EC000101|20251008|613000|Locations|||FA000089|20251008|Loyer bureaux - 10/2025|3200,00|0,00|||20251008||
AC|Achats|EC000101|20251008|616000|Assurances|||FA000089|20251008|Prime assurance - 10/2025|680,00|0,00|||20251008||
AC|Achats|EC000101|20251008|445660|TVA déductible sur ABS|||FA000089|20251008|TVA déductible AssurTech - 10/2025|776,00|0,00|||20251008||
AC|Achats|EC000102|20251008|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000090|20251008|Facture TélécomPro - 10/2025|0,00|7068,00|AA092||20251008||
AC|Achats|EC000102|20251008|623000|Publicité et marketing|||FA000090|20251008|Campagne marketing - 10/2025|2000,00|0,00|||20251008||
AC|Achats|EC000102|20251008|625000|Déplacements et missions|||FA000090|20251008|Frais déplacements - 10/2025|3000,00|0,00|||20251008||
AC|Achats|EC000102|20251008|626000|Télécommunications|||FA000090|20251008|Abonnements télécom - 10/2025|890,00|0,00|||20251008||
AC|Achats|EC000102|20251008|445660|TVA déductible sur ABS|||FA000090|20251008|TVA déductible TélécomPro - 10/2025|1178,00|0,00|||20251008||
BQ|Banque|EC000103|20251025|627000|Services bancaires|||BQ000010|20251025|Frais bancaires - 10/2025|135,00|0,00|||20251025||
BQ|Banque|EC000103|20251025|512000|Banque Société Générale|||BQ000010|20251025|Frais bancaires - 10/2025|0,00|135,00|||20251025||
AC|Achats|EC000104|20251108|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000091|20251108|Facture Informatique+ - 11/2025|0,00|12360,00|AA093||20251108||
AC|Achats|EC000104|20251108|601000|Achats matières premières|||FA000091|20251108|Achats composants informatiques - 11/2025|3600,00|0,00|||20251108||
AC|Achats|EC000104|20251108|607000|Achats de marchandises|||FA000091|20251108|Achat marchandises pour revente - 11/2025|6700,00|0,00|||20251108||
AC|Achats|EC000104|20251108|445660|TVA déductible sur ABS|||FA000091|20251108|TVA déductible Informatique+ - 11/2025|2060,00|0,00|||20251108||
AC|Achats|EC000105|20251108|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000092|20251108|Facture BureauPlus - 11/2025|0,00|1032,00|AA094||20251108||
AC|Achats|EC000105|20251108|606100|Énergie|||FA000092|20251108|Électricité et gaz - 11/2025|460,00|0,00|||20251108||
AC|Achats|EC000105|20251108|606400|Fournitures de bureau|||FA000092|20251108|Fournitures bureau - 11/2025|400,00|0,00|||20251108||
AC|Achats|EC000105|20251108|445660|TVA déductible sur ABS|||FA000092|20251108|TVA déductible BureauPlus - 11/2025|172,00|0,00|||20251108||
AC|Achats|EC000106|20251108|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000093|20251108|Facture LogiServ - 11/2025|0,00|5340,00|AA095||20251108||
AC|Achats|EC000106|20251108|611000|Sous-traitance générale|||FA000093|20251108|Sous-traitance générale - 11/2025|4000,00|0,00|||20251108||
AC|Achats|EC000106|20251108|618000|Documentation et abonnements|||FA000093|20251108|Abonnements professionnels - 11/2025|450,00|0,00|||20251108||
AC|Achats|EC000106|20251108|445660|TVA déductible sur ABS|||FA000093|20251108|TVA déductible LogiServ - 11/2025|890,00|0,00|||20251108||
AC|Achats|EC000107|20251108|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000094|20251108|Facture AssurTech - 11/2025|0,00|4656,00|AA096||20251108||
AC|Achats|EC000107|20251108|613000|Locations|||FA000094|20251108|Loyer bureaux - 11/2025|3200,00|0,00|||20251108||
AC|Achats|EC000107|20251108|616000|Assurances|||FA000094|20251108|Prime assurance - 11/2025|680,00|0,00|||20251108||
AC|Achats|EC000107|20251108|445660|TVA déductible sur ABS|||FA000094|20251108|TVA déductible AssurTech - 11/2025|776,00|0,00|||20251108||
AC|Achats|EC000108|20251108|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000095|20251108|Facture TélécomPro - 11/2025|0,00|5868,00|AA097||20251108||
AC|Achats|EC000108|20251108|623000|Publicité et marketing|||FA000095|20251108|Campagne marketing - 11/2025|1600,00|0,00|||20251108||
AC|Achats|EC000108|20251108|625000|Déplacements et missions|||FA000095|20251108|Frais déplacements - 11/2025|2400,00|0,00|||20251108||
AC|Achats|EC000108|20251108|626000|Télécommunications|||FA000095|20251108|Abonnements télécom - 11/2025|890,00|0,00|||20251108||
AC|Achats|EC000108|20251108|445660|TVA déductible sur ABS|||FA000095|20251108|TVA déductible TélécomPro - 11/2025|978,00|0,00|||20251108||
BQ|Banque|EC000109|20251125|627000|Services bancaires|||BQ000011|20251125|Frais bancaires - 11/2025|142,00|0,00|||20251125||
BQ|Banque|EC000109|20251125|512000|Banque Société Générale|||BQ000011|20251125|Frais bancaires - 11/2025|0,00|142,00|||20251125||
AC|Achats|EC000110|20251208|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000096|20251208|Facture Informatique+ - 12/2025|0,00|25080,00|AA098||20251208||
AC|Achats|EC000110|20251208|601000|Achats matières premières|||FA000096|20251208|Achats composants informatiques - 12/2025|5100,00|0,00|||20251208||
AC|Achats|EC000110|20251208|604000|Achats sous-traitance|||FA000096|20251208|Sous-traitance développement - 12/2025|8400,00|0,00|||20251208||
AC|Achats|EC000110|20251208|607000|Achats de marchandises|||FA000096|20251208|Achat marchandises pour revente - 12/2025|7400,00|0,00|||20251208||
AC|Achats|EC000110|20251208|445660|TVA déductible sur ABS|||FA000096|20251208|TVA déductible Informatique+ - 12/2025|4180,00|0,00|||20251208||
AC|Achats|EC000111|20251208|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000097|20251208|Facture BureauPlus - 12/2025|0,00|1044,00|AA099||20251208||
AC|Achats|EC000111|20251208|606100|Énergie|||FA000097|20251208|Électricité et gaz - 12/2025|500,00|0,00|||20251208||
AC|Achats|EC000111|20251208|606400|Fournitures de bureau|||FA000097|20251208|Fournitures bureau - 12/2025|370,00|0,00|||20251208||
AC|Achats|EC000111|20251208|445660|TVA déductible sur ABS|||FA000097|20251208|TVA déductible BureauPlus - 12/2025|174,00|0,00|||20251208||
AC|Achats|EC000112|20251208|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000098|20251208|Facture LogiServ - 12/2025|0,00|5952,00|AA100||20251208||
AC|Achats|EC000112|20251208|611000|Sous-traitance générale|||FA000098|20251208|Sous-traitance générale - 12/2025|3700,00|0,00|||20251208||
AC|Achats|EC000112|20251208|615000|Maintenance|||FA000098|20251208|Contrat maintenance - T4/2025|810,00|0,00|||20251208||
AC|Achats|EC000112|20251208|618000|Documentation et abonnements|||FA000098|20251208|Abonnements professionnels - 12/2025|450,00|0,00|||20251208||
AC|Achats|EC000112|20251208|445660|TVA déductible sur ABS|||FA000098|20251208|TVA déductible LogiServ - 12/2025|992,00|0,00|||20251208||
AC|Achats|EC000113|20251208|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000099|20251208|Facture AssurTech - 12/2025|0,00|8016,00|AA101||20251208||
AC|Achats|EC000113|20251208|613000|Locations|||FA000099|20251208|Loyer bureaux - 12/2025|3200,00|0,00|||20251208||
AC|Achats|EC000113|20251208|616000|Assurances|||FA000099|20251208|Prime assurance - 12/2025|680,00|0,00|||20251208||
AC|Achats|EC000113|20251208|622000|Honoraires|||FA000099|20251208|Honoraires cabinet comptable - T4/2025|2800,00|0,00|||20251208||
AC|Achats|EC000113|20251208|445660|TVA déductible sur ABS|||FA000099|20251208|TVA déductible AssurTech - 12/2025|1336,00|0,00|||20251208||
AC|Achats|EC000114|20251208|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000100|20251208|Facture TélécomPro - 12/2025|0,00|4668,00|AA102||20251208||
AC|Achats|EC000114|20251208|623000|Publicité et marketing|||FA000100|20251208|Campagne marketing - 12/2025|1100,00|0,00|||20251208||
AC|Achats|EC000114|20251208|625000|Déplacements et missions|||FA000100|20251208|Frais déplacements - 12/2025|1900,00|0,00|||20251208||
AC|Achats|EC000114|20251208|626000|Télécommunications|||FA000100|20251208|Abonnements télécom - 12/2025|890,00|0,00|||20251208||
AC|Achats|EC000114|20251208|445660|TVA déductible sur ABS|||FA000100|20251208|TVA déductible TélécomPro - 12/2025|778,00|0,00|||20251208||
BQ|Banque|EC000115|20251225|627000|Services bancaires|||BQ000012|20251225|Frais bancaires - 12/2025|138,00|0,00|||20251225||
BQ|Banque|EC000115|20251225|512000|Banque Société Générale|||BQ000012|20251225|Frais bancaires - 12/2025|0,00|138,00|||20251225||
SA|Salaires|EC000116|20250128|641000|Rémunérations du personnel|||SA000001|20250128|Salaires bruts - 01/2025|18500,00|0,00|||20250128||
SA|Salaires|EC000116|20250128|645100|Cotisations URSSAF|||SA000001|20250128|Charges patronales URSSAF - 01/2025|7400,00|0,00|||20250128||
SA|Salaires|EC000116|20250128|645200|Cotisations retraite|||SA000001|20250128|Charges patronales retraite - 01/2025|2775,00|0,00|||20250128||
SA|Salaires|EC000116|20250128|647000|Tickets restaurant|||SA000001|20250128|Tickets restaurant - 01/2025|440,00|0,00|||20250128||
SA|Salaires|EC000116|20250128|421000|Personnel - Rémunérations dues|||SA000001|20250128|Net à payer - 01/2025|0,00|12580,00|||20250128||
SA|Salaires|EC000116|20250128|421000|Personnel - Rémunérations dues|||SA000001|20250128|Tickets restaurant part salariale - 01/2025|0,00|440,00|||20250128||
SA|Salaires|EC000116|20250128|431000|Sécurité sociale|||SA000001|20250128|Cotisations SS - 01/2025|0,00|11470,00|||20250128||
SA|Salaires|EC000116|20250128|437000|Autres organismes sociaux|||SA000001|20250128|Cotisations retraite - 01/2025|0,00|4625,00|||20250128||
SA|Salaires|EC000117|20250228|641000|Rémunérations du personnel|||SA000002|20250228|Salaires bruts - 02/2025|18500,00|0,00|||20250228||
SA|Salaires|EC000117|20250228|645100|Cotisations URSSAF|||SA000002|20250228|Charges patronales URSSAF - 02/2025|7400,00|0,00|||20250228||
SA|Salaires|EC000117|20250228|645200|Cotisations retraite|||SA000002|20250228|Charges patronales retraite - 02/2025|2775,00|0,00|||20250228||
SA|Salaires|EC000117|20250228|647000|Tickets restaurant|||SA000002|20250228|Tickets restaurant - 02/2025|440,00|0,00|||20250228||
SA|Salaires|EC000117|20250228|421000|Personnel - Rémunérations dues|||SA000002|20250228|Net à payer - 02/2025|0,00|12580,00|||20250228||
SA|Salaires|EC000117|20250228|421000|Personnel - Rémunérations dues|||SA000002|20250228|Tickets restaurant part salariale - 02/2025|0,00|440,00|||20250228||
SA|Salaires|EC000117|20250228|431000|Sécurité sociale|||SA000002|20250228|Cotisations SS - 02/2025|0,00|11470,00|||20250228||
SA|Salaires|EC000117|20250228|437000|Autres organismes sociaux|||SA000002|20250228|Cotisations retraite - 02/2025|0,00|4625,00|||20250228||
SA|Salaires|EC000118|20250328|641000|Rémunérations du personnel|||SA000003|20250328|Salaires bruts - 03/2025|18500,00|0,00|||20250328||
SA|Salaires|EC000118|20250328|645100|Cotisations URSSAF|||SA000003|20250328|Charges patronales URSSAF - 03/2025|7400,00|0,00|||20250328||
SA|Salaires|EC000118|20250328|645200|Cotisations retraite|||SA000003|20250328|Charges patronales retraite - 03/2025|2775,00|0,00|||20250328||
SA|Salaires|EC000118|20250328|647000|Tickets restaurant|||SA000003|20250328|Tickets restaurant - 03/2025|440,00|0,00|||20250328||
SA|Salaires|EC000118|20250328|421000|Personnel - Rémunérations dues|||SA000003|20250328|Net à payer - 03/2025|0,00|12580,00|||20250328||
SA|Salaires|EC000118|20250328|421000|Personnel - Rémunérations dues|||SA000003|20250328|Tickets restaurant part salariale - 03/2025|0,00|440,00|||20250328||
SA|Salaires|EC000118|20250328|431000|Sécurité sociale|||SA000003|20250328|Cotisations SS - 03/2025|0,00|11470,00|||20250328||
SA|Salaires|EC000118|20250328|437000|Autres organismes sociaux|||SA000003|20250328|Cotisations retraite - 03/2025|0,00|4625,00|||20250328||
SA|Salaires|EC000119|20250428|641000|Rémunérations du personnel|||SA000004|20250428|Salaires bruts - 04/2025|18500,00|0,00|||20250428||
SA|Salaires|EC000119|20250428|645100|Cotisations URSSAF|||SA000004|20250428|Charges patronales URSSAF - 04/2025|7400,00|0,00|||20250428||
SA|Salaires|EC000119|20250428|645200|Cotisations retraite|||SA000004|20250428|Charges patronales retraite - 04/2025|2775,00|0,00|||20250428||
SA|Salaires|EC000119|20250428|647000|Tickets restaurant|||SA000004|20250428|Tickets restaurant - 04/2025|440,00|0,00|||20250428||
SA|Salaires|EC000119|20250428|421000|Personnel - Rémunérations dues|||SA000004|20250428|Net à payer - 04/2025|0,00|12580,00|||20250428||
SA|Salaires|EC000119|20250428|421000|Personnel - Rémunérations dues|||SA000004|20250428|Tickets restaurant part salariale - 04/2025|0,00|440,00|||20250428||
SA|Salaires|EC000119|20250428|431000|Sécurité sociale|||SA000004|20250428|Cotisations SS - 04/2025|0,00|11470,00|||20250428||
SA|Salaires|EC000119|20250428|437000|Autres organismes sociaux|||SA000004|20250428|Cotisations retraite - 04/2025|0,00|4625,00|||20250428||
SA|Salaires|EC000120|20250528|641000|Rémunérations du personnel|||SA000005|20250528|Salaires bruts - 05/2025|18500,00|0,00|||20250528||
SA|Salaires|EC000120|20250528|645100|Cotisations URSSAF|||SA000005|20250528|Charges patronales URSSAF - 05/2025|7400,00|0,00|||20250528||
SA|Salaires|EC000120|20250528|645200|Cotisations retraite|||SA000005|20250528|Charges patronales retraite - 05/2025|2775,00|0,00|||20250528||
SA|Salaires|EC000120|20250528|647000|Tickets restaurant|||SA000005|20250528|Tickets restaurant - 05/2025|440,00|0,00|||20250528||
SA|Salaires|EC000120|20250528|421000|Personnel - Rémunérations dues|||SA000005|20250528|Net à payer - 05/2025|0,00|12580,00|||20250528||
SA|Salaires|EC000120|20250528|421000|Personnel - Rémunérations dues|||SA000005|20250528|Tickets restaurant part salariale - 05/2025|0,00|440,00|||20250528||
SA|Salaires|EC000120|20250528|431000|Sécurité sociale|||SA000005|20250528|Cotisations SS - 05/2025|0,00|11470,00|||20250528||
SA|Salaires|EC000120|20250528|437000|Autres organismes sociaux|||SA000005|20250528|Cotisations retraite - 05/2025|0,00|4625,00|||20250528||
SA|Salaires|EC000121|20250628|641000|Rémunérations du personnel|||SA000006|20250628|Salaires bruts - 06/2025|18500,00|0,00|||20250628||
SA|Salaires|EC000121|20250628|645100|Cotisations URSSAF|||SA000006|20250628|Charges patronales URSSAF - 06/2025|7400,00|0,00|||20250628||
SA|Salaires|EC000121|20250628|645200|Cotisations retraite|||SA000006|20250628|Charges patronales retraite - 06/2025|2775,00|0,00|||20250628||
SA|Salaires|EC000121|20250628|647000|Tickets restaurant|||SA000006|20250628|Tickets restaurant - 06/2025|440,00|0,00|||20250628||
SA|Salaires|EC000121|20250628|421000|Personnel - Rémunérations dues|||SA000006|20250628|Net à payer - 06/2025|0,00|12580,00|||20250628||
SA|Salaires|EC000121|20250628|421000|Personnel - Rémunérations dues|||SA000006|20250628|Tickets restaurant part salariale - 06/2025|0,00|440,00|||20250628||
SA|Salaires|EC000121|20250628|431000|Sécurité sociale|||SA000006|20250628|Cotisations SS - 06/2025|0,00|11470,00|||20250628||
SA|Salaires|EC000121|20250628|437000|Autres organismes sociaux|||SA000006|20250628|Cotisations retraite - 06/2025|0,00|4625,00|||20250628||
SA|Salaires|EC000122|20250728|641000|Rémunérations du personnel|||SA000007|20250728|Salaires bruts - 07/2025|19200,00|0,00|||20250728||
SA|Salaires|EC000122|20250728|645100|Cotisations URSSAF|||SA000007|20250728|Charges patronales URSSAF - 07/2025|7680,00|0,00|||20250728||
SA|Salaires|EC000122|20250728|645200|Cotisations retraite|||SA000007|20250728|Charges patronales retraite - 07/2025|2880,00|0,00|||20250728||
SA|Salaires|EC000122|20250728|647000|Tickets restaurant|||SA000007|20250728|Tickets restaurant - 07/2025|440,00|0,00|||20250728||
SA|Salaires|EC000122|20250728|421000|Personnel - Rémunérations dues|||SA000007|20250728|Net à payer - 07/2025|0,00|13056,00|||20250728||
SA|Salaires|EC000122|20250728|421000|Personnel - Rémunérations dues|||SA000007|20250728|Tickets restaurant part salariale - 07/2025|0,00|440,00|||20250728||
SA|Salaires|EC000122|20250728|431000|Sécurité sociale|||SA000007|20250728|Cotisations SS - 07/2025|0,00|11904,00|||20250728||
SA|Salaires|EC000122|20250728|437000|Autres organismes sociaux|||SA000007|20250728|Cotisations retraite - 07/2025|0,00|4800,00|||20250728||
SA|Salaires|EC000123|20250828|641000|Rémunérations du personnel|||SA000008|20250828|Salaires bruts - 08/2025|19200,00|0,00|||20250828||
SA|Salaires|EC000123|20250828|645100|Cotisations URSSAF|||SA000008|20250828|Charges patronales URSSAF - 08/2025|7680,00|0,00|||20250828||
SA|Salaires|EC000123|20250828|645200|Cotisations retraite|||SA000008|20250828|Charges patronales retraite - 08/2025|2880,00|0,00|||20250828||
SA|Salaires|EC000123|20250828|647000|Tickets restaurant|||SA000008|20250828|Tickets restaurant - 08/2025|440,00|0,00|||20250828||
SA|Salaires|EC000123|20250828|421000|Personnel - Rémunérations dues|||SA000008|20250828|Net à payer - 08/2025|0,00|13056,00|||20250828||
SA|Salaires|EC000123|20250828|421000|Personnel - Rémunérations dues|||SA000008|20250828|Tickets restaurant part salariale - 08/2025|0,00|440,00|||20250828||
SA|Salaires|EC000123|20250828|431000|Sécurité sociale|||SA000008|20250828|Cotisations SS - 08/2025|0,00|11904,00|||20250828||
SA|Salaires|EC000123|20250828|437000|Autres organismes sociaux|||SA000008|20250828|Cotisations retraite - 08/2025|0,00|4800,00|||20250828||
SA|Salaires|EC000124|20250928|641000|Rémunérations du personnel|||SA000009|20250928|Salaires bruts - 09/2025|19200,00|0,00|||20250928||
SA|Salaires|EC000124|20250928|645100|Cotisations URSSAF|||SA000009|20250928|Charges patronales URSSAF - 09/2025|7680,00|0,00|||20250928||
SA|Salaires|EC000124|20250928|645200|Cotisations retraite|||SA000009|20250928|Charges patronales retraite - 09/2025|2880,00|0,00|||20250928||
SA|Salaires|EC000124|20250928|647000|Tickets restaurant|||SA000009|20250928|Tickets restaurant - 09/2025|440,00|0,00|||20250928||
SA|Salaires|EC000124|20250928|421000|Personnel - Rémunérations dues|||SA000009|20250928|Net à payer - 09/2025|0,00|13056,00|||20250928||
SA|Salaires|EC000124|20250928|421000|Personnel - Rémunérations dues|||SA000009|20250928|Tickets restaurant part salariale - 09/2025|0,00|440,00|||20250928||
SA|Salaires|EC000124|20250928|431000|Sécurité sociale|||SA000009|20250928|Cotisations SS - 09/2025|0,00|11904,00|||20250928||
SA|Salaires|EC000124|20250928|437000|Autres organismes sociaux|||SA000009|20250928|Cotisations retraite - 09/2025|0,00|4800,00|||20250928||
SA|Salaires|EC000125|20251028|641000|Rémunérations du personnel|||SA000010|20251028|Salaires bruts - 10/2025|19200,00|0,00|||20251028||
SA|Salaires|EC000125|20251028|645100|Cotisations URSSAF|||SA000010|20251028|Charges patronales URSSAF - 10/2025|7680,00|0,00|||20251028||
SA|Salaires|EC000125|20251028|645200|Cotisations retraite|||SA000010|20251028|Charges patronales retraite - 10/2025|2880,00|0,00|||20251028||
SA|Salaires|EC000125|20251028|647000|Tickets restaurant|||SA000010|20251028|Tickets restaurant - 10/2025|440,00|0,00|||20251028||
SA|Salaires|EC000125|20251028|421000|Personnel - Rémunérations dues|||SA000010|20251028|Net à payer - 10/2025|0,00|13056,00|||20251028||
SA|Salaires|EC000125|20251028|421000|Personnel - Rémunérations dues|||SA000010|20251028|Tickets restaurant part salariale - 10/2025|0,00|440,00|||20251028||
SA|Salaires|EC000125|20251028|431000|Sécurité sociale|||SA000010|20251028|Cotisations SS - 10/2025|0,00|11904,00|||20251028||
SA|Salaires|EC000125|20251028|437000|Autres organismes sociaux|||SA000010|20251028|Cotisations retraite - 10/2025|0,00|4800,00|||20251028||
SA|Salaires|EC000126|20251128|641000|Rémunérations du personnel|||SA000011|20251128|Salaires bruts - 11/2025|19200,00|0,00|||20251128||
SA|Salaires|EC000126|20251128|645100|Cotisations URSSAF|||SA000011|20251128|Charges patronales URSSAF - 11/2025|7680,00|0,00|||20251128||
SA|Salaires|EC000126|20251128|645200|Cotisations retraite|||SA000011|20251128|Charges patronales retraite - 11/2025|2880,00|0,00|||20251128||
SA|Salaires|EC000126|20251128|647000|Tickets restaurant|||SA000011|20251128|Tickets restaurant - 11/2025|440,00|0,00|||20251128||
SA|Salaires|EC000126|20251128|421000|Personnel - Rémunérations dues|||SA000011|20251128|Net à payer - 11/2025|0,00|13056,00|||20251128||
SA|Salaires|EC000126|20251128|421000|Personnel - Rémunérations dues|||SA000011|20251128|Tickets restaurant part salariale - 11/2025|0,00|440,00|||20251128||
SA|Salaires|EC000126|20251128|431000|Sécurité sociale|||SA000011|20251128|Cotisations SS - 11/2025|0,00|11904,00|||20251128||
SA|Salaires|EC000126|20251128|437000|Autres organismes sociaux|||SA000011|20251128|Cotisations retraite - 11/2025|0,00|4800,00|||20251128||
SA|Salaires|EC000127|20251228|641000|Rémunérations du personnel|||SA000012|20251228|Salaires bruts - 12/2025|19200,00|0,00|||20251228||
SA|Salaires|EC000127|20251228|645100|Cotisations URSSAF|||SA000012|20251228|Charges patronales URSSAF - 12/2025|7680,00|0,00|||20251228||
SA|Salaires|EC000127|20251228|645200|Cotisations retraite|||SA000012|20251228|Charges patronales retraite - 12/2025|2880,00|0,00|||20251228||
SA|Salaires|EC000127|20251228|647000|Tickets restaurant|||SA000012|20251228|Tickets restaurant - 12/2025|440,00|0,00|||20251228||
SA|Salaires|EC000127|20251228|421000|Personnel - Rémunérations dues|||SA000012|20251228|Net à payer - 12/2025|0,00|13056,00|||20251228||
SA|Salaires|EC000127|20251228|421000|Personnel - Rémunérations dues|||SA000012|20251228|Tickets restaurant part salariale - 12/2025|0,00|440,00|||20251228||
SA|Salaires|EC000127|20251228|431000|Sécurité sociale|||SA000012|20251228|Cotisations SS - 12/2025|0,00|11904,00|||20251228||
SA|Salaires|EC000127|20251228|437000|Autres organismes sociaux|||SA000012|20251228|Cotisations retraite - 12/2025|0,00|4800,00|||20251228||
BQ|Banque|EC000128|20250110|512000|Banque Société Générale|||BQ000013|20250110|Encaissement ACME Corp|28000,00|0,00|||20250110||
BQ|Banque|EC000128|20250110|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000013|20250110|Encaissement ACME Corp|0,00|28000,00|||20250110||
BQ|Banque|EC000129|20250115|512000|Banque Société Générale|||BQ000014|20250115|Encaissement BioTech SA|15600,00|0,00|||20250115||
BQ|Banque|EC000129|20250115|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000014|20250115|Encaissement BioTech SA|0,00|15600,00|||20250115||
BQ|Banque|EC000130|20250120|512000|Banque Société Générale|||BQ000015|20250120|Encaissement MétalPro|9800,00|0,00|||20250120||
BQ|Banque|EC000130|20250120|411003|Clients - MétalPro|META01|MétalPro|BQ000015|20250120|Encaissement MétalPro|0,00|9800,00|||20250120||
BQ|Banque|EC000131|20250112|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000016|20250112|Règlement Informatique+|14200,00|0,00|||20250112||
BQ|Banque|EC000131|20250112|512000|Banque Société Générale|||BQ000016|20250112|Règlement Informatique+|0,00|14200,00|||20250112||
BQ|Banque|EC000132|20250118|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000017|20250118|Règlement LogiServ|8400,00|0,00|||20250118||
BQ|Banque|EC000132|20250118|512000|Banque Société Générale|||BQ000017|20250118|Règlement LogiServ|0,00|8400,00|||20250118||
BQ|Banque|EC000133|20250215|512000|Banque Société Générale|||BQ000018|20250215|Encaissement ACME Corp - FA000001|22200,00|0,00|AA001|20250215|20250215||
BQ|Banque|EC000133|20250215|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000018|20250215|Encaissement ACME Corp - FA000001|0,00|22200,00|AA001|20250215|20250215||
BQ|Banque|EC000134|20250218|512000|Banque Société Générale|||BQ000019|20250218|Encaissement BioTech SA - FA000002|15360,00|0,00|AA002|20250218|20250218||
BQ|Banque|EC000134|20250218|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000019|20250218|Encaissement BioTech SA - FA000002|0,00|15360,00|AA002|20250218|20250218||
BQ|Banque|EC000135|20250221|512000|Banque Société Générale|||BQ000020|20250221|Encaissement DataFlow - FA000003|6240,00|0,00|AA003|20250221|20250221||
BQ|Banque|EC000135|20250221|411004|Clients - DataFlow|DATA01|DataFlow|BQ000020|20250221|Encaissement DataFlow - FA000003|0,00|6240,00|AA003|20250221|20250221||
BQ|Banque|EC000136|20250315|512000|Banque Société Générale|||BQ000021|20250315|Encaissement ACME Corp - FA000004|18000,00|0,00|AA004|20250315|20250315||
BQ|Banque|EC000136|20250315|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000021|20250315|Encaissement ACME Corp - FA000004|0,00|18000,00|AA004|20250315|20250315||
BQ|Banque|EC000137|20250318|512000|Banque Société Générale|||BQ000022|20250318|Encaissement MétalPro - FA000005|11400,00|0,00|AA005|20250318|20250318||
BQ|Banque|EC000137|20250318|411003|Clients - MétalPro|META01|MétalPro|BQ000022|20250318|Encaissement MétalPro - FA000005|0,00|11400,00|AA005|20250318|20250318||
BQ|Banque|EC000138|20250321|512000|Banque Société Générale|||BQ000023|20250321|Encaissement GreenEnergy - FA000006|10080,00|0,00|AA006|20250321|20250321||
BQ|Banque|EC000138|20250321|411005|Clients - GreenEnergy|GREEN01|GreenEnergy|BQ000023|20250321|Encaissement GreenEnergy - FA000006|0,00|10080,00|AA006|20250321|20250321||
BQ|Banque|EC000139|20250324|512000|Banque Société Générale|||BQ000024|20250324|Encaissement BioTech SA - FA000007|2220,00|0,00|AA007|20250324|20250324||
BQ|Banque|EC000139|20250324|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000024|20250324|Encaissement BioTech SA - FA000007|0,00|2220,00|AA007|20250324|20250324||
BQ|Banque|EC000140|20250415|512000|Banque Société Générale|||BQ000025|20250415|Encaissement ACME Corp - FA000008|26400,00|0,00|AA008|20250415|20250415||
BQ|Banque|EC000140|20250415|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000025|20250415|Encaissement ACME Corp - FA000008|0,00|26400,00|AA008|20250415|20250415||
BQ|Banque|EC000141|20250418|512000|Banque Société Générale|||BQ000026|20250418|Encaissement DataFlow - FA000009|8160,00|0,00|AA009|20250418|20250418||
BQ|Banque|EC000141|20250418|411004|Clients - DataFlow|DATA01|DataFlow|BQ000026|20250418|Encaissement DataFlow - FA000009|0,00|8160,00|AA009|20250418|20250418||
BQ|Banque|EC000142|20250421|512000|Banque Société Générale|||BQ000027|20250421|Encaissement MétalPro - FA000010|15000,00|0,00|AA010|20250421|20250421||
BQ|Banque|EC000142|20250421|411003|Clients - MétalPro|META01|MétalPro|BQ000027|20250421|Encaissement MétalPro - FA000010|0,00|15000,00|AA010|20250421|20250421||
BQ|Banque|EC000143|20250410|411003|Clients - MétalPro|META01|MétalPro|BQ000028|20250410|Remboursement avoir AV000001|3000,00|0,00|AA011|20250410|20250410||
BQ|Banque|EC000143|20250410|512000|Banque Société Générale|||BQ000028|20250410|Remboursement avoir AV000001|0,00|3000,00|AA011|20250410|20250410||
BQ|Banque|EC000144|20250515|512000|Banque Société Générale|||BQ000029|20250515|Encaissement BioTech SA - FA000011|19440,00|0,00|AA012|20250515|20250515||
